Unnamed: 0,Rainfall,Temperature,ER,BF,QF,SF,ER_PIML_simulated,BF_PIML_simulated,QF_PIML_simulated,SF_PIML_Simulated
2019-08-28,1.247698717308996,27.148298873901368,0.0,0.2808798702835047,2.4009193961688067,2.681799266452311,-0.0660922775325119,0.2363518476486206,2.0958251953125,2.3321770429611206
2019-08-29,1.0861563853080003,27.9658260345459,0.0,0.2837314691870634,2.2928422004032707,2.576573669590334,-0.06212944825168165,0.23044423758983612,2.0087718963623047,2.239216133952141
2019-08-30,5.237846153932558,27.989218940734865,0.0,0.2867282495167541,2.363201350288361,2.649929599805116,0.025766524335740115,0.22694721817970276,1.892160415649414,2.119107633829117
2019-08-31,16.911746063947398,26.621086654663088,5.3104634369549455,0.2900194596046786,2.4946042075620403,2.784623667166719,5.283753301581392,0.21696606278419495,1.6708893775939941,1.887855440378189
2019-09-01,18.757147782320427,26.1102812576294,6.539844282030667,0.2938537878849797,2.727935266072164,3.0217890539571437,6.543942950964288,0.20084238052368164,1.700561285018921,1.9014036655426025
2019-09-02,17.041811848330386,25.68415092468262,5.394809888274803,0.297697464171637,2.747253449701564,3.0449509138732016,5.411450571591812,0.19216777384281158,1.967979907989502,2.1601476818323135
2019-09-03,12.381145106602302,25.60636650085449,2.6403814822558607,0.30158431695516,2.7803123157104563,3.0818966326656163,2.600190151471981,0.1845501959323883,2.370321750640869,2.5548719465732574
2019-09-04,16.06777401606032,25.77300033569336,4.772362437293859,0.3052433419010857,2.703771070782255,3.0090144126833405,4.764019055639277,0.192400723695755,2.862528085708618,3.054928809404373
2019-09-05,13.606133474115754,26.6658039855957,3.30482798633095,0.3082255027147605,2.4444170323624164,2.7526425350771766,3.2688520294886754,0.1862746626138687,3.1953814029693604,3.381656065583229
2019-09-06,15.978050802934897,26.02730312347412,4.716126729964013,0.3110867885918481,2.407534302830665,2.718621091422513,4.689939222345878,0.21533939242362976,3.626882553100586,3.8422219455242157
2019-09-07,17.187727826616854,26.120187873840333,5.489870525825766,0.3139024910877882,2.400660098477242,2.71456258956503,5.472957871637792,0.24327296018600464,3.7514679431915283,3.994740903377533
2019-09-08,16.37588480197138,26.25769180297852,4.966920172693252,0.3169883855165203,2.521511517113656,2.838499902630176,4.936009556977023,0.1983536183834076,3.99638032913208,4.194733947515488
2019-09-09,10.399667590139478,26.573258323669435,1.6786582810911743,0.3203795878099619,2.657681712149474,2.978061299959436,1.6129743783088788,0.18847215175628662,4.150665760040283,4.33913791179657
2019-09-10,7.012203313567689,26.97317306518555,0.4537029306950531,0.3233620651335565,2.5058572288361147,2.8292192939696714,0.36018247116576063,0.19613085687160492,3.778615713119507,3.9747465699911118
2019-09-11,4.267582905229548,26.27407562255859,0.0098084636654114,0.3259491797316114,2.3577897429152754,2.6837389226468864,-0.06927331331936593,0.2096031904220581,3.440141201019287,3.649744391441345
2019-09-12,14.99527225381052,25.302713356018067,4.113129918835758,0.3278944368474952,2.1082737963863663,2.436168233233861,4.121967272336747,0.24286699295043945,3.0350279808044434,3.277894973754883
2019-09-13,10.35421207862001,26.11904613494873,1.658443216570005,0.3289742288702209,1.765581754696814,2.094555983567035,1.59298507393898,0.21654728055000305,2.8484487533569336,3.0649960339069366
2019-09-14,3.2840831912179507,26.034479904174805,0.0,0.3297127929906858,1.631735360897726,1.961448153888412,-0.09317856583024664,0.20097610354423523,2.573375701904297,2.774351805448532
2019-09-15,3.5181447289219485,26.55268169403076,0.0,0.3304719361805515,1.6430629518297597,1.9735348880103112,-0.0952834848734021,0.21619997918605804,2.2948522567749023,2.5110522359609604
2019-09-16,2.512493315961719,26.956749496459963,0.0,0.3313036905500761,1.6755504103352663,2.0068541008853424,-0.09845125855352421,0.2357882261276245,2.1037497520446777,2.3395379781723022
2019-09-17,3.6234023378803415,27.08539993286133,0.0,0.3316905528231594,1.498708317647631,1.8303988704707903,-0.0902788343540113,0.25314605236053467,1.8847136497497559,2.1378597021102905
2019-09-18,16.79816266680967,26.13825340270996,5.237108563800145,0.3321968110607075,1.54863877606952,1.8808355871302276,5.214504586643191,0.2620914578437805,1.7109763622283936,1.973067820072174
2019-09-19,9.027525116300358,26.563086929321287,0.0,0.3330334355516413,1.6845100422499035,2.017543477801545,1.0424953593796342,0.24897974729537964,1.8502585887908936,2.099238336086273
2019-09-20,11.929492566262333,26.902367820739748,2.4081180780153955,0.3343523614815741,1.8832634956767305,2.217615857158304,2.358415034613053,0.25278955698013306,2.0012571811676025,2.2540467381477356
2019-09-21,8.07137799147569,27.17886318206787,0.7694048506549583,0.3361243503209296,2.0721270213180047,2.408251371638934,0.672135733101852,0.26174047589302063,2.3632652759552,2.625005751848221
2019-09-22,4.828378251180962,27.640466766357424,0.0495477804111562,0.3372008286068634,1.797576159721252,2.134776988328116,-0.01781078251924839,0.2604219913482666,2.2772231101989746,2.537645101547241
2019-09-23,3.751512813106389,27.47985420227051,0.0,0.3377453277660763,1.586449252008723,1.9241945797747997,-0.07850437498511731,0.24359886348247528,2.429234027862549,2.672832891345024
2019-09-24,7.474200588996421,26.710748596191408,0.5829106424795152,0.3381906174086596,1.548468305287942,1.8866589226966015,0.49871500128446655,0.25716811418533325,2.5638577938079834,2.8210259079933167
2019-09-25,14.648880622773802,26.039405212402343,3.906534146191255,0.3385483006422417,1.514785533157379,1.8533338337996204,3.8674573711183253,0.24010732769966125,2.200104236602783,2.4402115643024445
2019-09-26,13.047110209704984,25.931573944091795,2.9956019174309523,0.3386141526546936,1.3980230947144403,1.7366372473691345,2.945201814005358,0.21728557348251343,2.1025445461273193,2.3198301196098328
2019-09-27,7.817999986817999,26.370317459106445,0.6876872887344879,0.3384275416538432,1.2960253185234163,1.6344528601772597,0.6100671189287219,0.1945010870695114,2.113032579421997,2.3075336664915085
2019-09-28,4.464020223422369,26.43400108337402,0.0203666270119412,0.33788201885301,1.1498859702792483,1.4877679891322586,-0.05962908523825483,0.1844642460346222,1.9218227863311768,2.106287032365799
2019-09-29,5.370918489712785,26.946278495788576,0.1148778151717719,0.3370005906340174,1.011611921437453,1.3486125120714705,0.028463966052520107,0.20114675164222717,2.002804756164551,2.203951507806778
2019-09-30,9.44379457960806,26.85666744232178,1.2730762295498157,0.3361189110632689,1.007939729211781,1.3440586402750505,1.20122305014171,0.2046111524105072,1.8273637294769287,2.031974881887436
2019-10-01,2.824092030822531,27.31589988708496,0.0,0.3352650744801529,1.0156466181606312,1.350911692640784,-0.09617421552141181,0.2127210795879364,1.9070734977722168,2.119794577360153
2019-10-02,3.5452778484724776,26.90513069152832,0.0,0.3343556241182178,0.9896606795871932,1.324016303705411,-0.09390717543725913,0.22807937860488892,1.851426601409912,2.079505980014801
2019-10-03,2.404710322076306,27.10517147064209,0.0,0.3334659844407817,0.9940014544685664,1.327467438909348,-0.0972446468789876,0.23915711045265198,1.7658367156982422,2.004993826150894
